goodsNo,리뷰번호,리뷰타입,작성자,리뷰내용,평점,체험단,구매옵션,키,몸무게,성별,작성일,만족도,사진유무,도움돼요,브랜드,카테고리,구매사이즈,구매상세,연도,월,일,요일,평점_raw,만족도_응답여부,사이즈,화면대비색감,퀄리티,구김,두께감,신축성,보온성,퀄리티_점수,보온성_점수,신축성_점수,두께감_점수,구김_점수,사이즈_편차,사이즈_편차절대,화면대비색감_편차,화면대비색감_편차절대
6394289,84801816,experience,두린이,먼저 원단은 겉은 보들하고 안쪽은 사계절 원단으로 온도가 높은 날 입어도 크게 덥지않았고 착용감이 우수하여 통풍도 잘 되었습니다   핏 또한 너무 오버하지않은 버뮤다 핏으로 제 신체사이즈에 L사이즈 입으시면 너무 과하지않고 요즘 유행하는 핏으로 입으실 수 있을 것 같습니다 너무 크게 입는 게 부담스러우신 분은 한치수 다운 추천합니다!  마감은 가격 대비 매우 견고하고 빨래 및 건조기를 돌려도 옷감 손상 및 사이즈 축소가 거의 없었고 가격대비 매우 훌륭한 원단입니다!  기회가 되면 다른 색상으로도 구매하고싶습니다 ㅎㅎ,5.0,True,L,175.0,80.0,남성,2026-05-28 21:40:09,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 신축성: 매우 강함,True,0,filluminate,하의,L,,2026,5,28,목,5,응답,조금 큼,화면과 비슷,매우 좋음,,,매우 강함,,5.0,,5.0,,,1.0,1.0,0.0,0.0
6394289,84794939,experience,화랑_9,턱 버뮤다 핏이 이쁘게 잘 뽑힌거같은 팬츠  특히나 총 장 길이가 딱 이쁘게 떨어지는데 거기서 처음 만족했고 밋밋할 수 있는 팬츠가 아닌 포인트가 있어서 무난하면서도 좋음  제일 만족했던 부분은 재질에서 확 마음에 들었음  현재 날씨 왔다리갔다리 하는 탓에 뭔 바지를 입어도 덥거나 춥거나 난리를 쳤는데 이 팬츠는 딱 중도의 길 마냥 두께감이 좋았음  거기에 재질 자체가 일반 면 팬츠는 아닌듯한 느낌이랄까  좀 더 부드러운면서도 매끄럽다는 느낌이 확 들고  일반 트레니닝 버뮤다 팬츠 그런 느낌보다 좀 더 핏도 잡아주면서 튼튼하달까.. 버뮤다 팬츠를 잘 입는 저에게는 매우 만족해서 받고나서 계속 입고있을 정도로 애용템이 되버림,5.0,True,M,171.0,64.0,남성,2026-05-28 16:53:43,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 신축성: 적당함,True,0,filluminate,하의,M,,2026,5,28,목,5,응답,정사이즈,화면과 비슷,매우 좋음,,,적당함,,5.0,,3.0,,,0.0,0.0,0.0,0.0
﻿6140784,84720833,general,열이향기,소재가 많이 두껍지 않고 흐린색으로도 구매할까 고민했네요^^ 여기저기 잘 입을것 같아요 ㅎ,5.0,False,M,166.0,58.0,여성,2026-05-25 11:22:54,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 전혀 없음,True,0,filluminate,하의,M,,2026,5,25,월,5,응답,정사이즈,화면과 비슷,보통,,,전혀 없음,,3.0,,1.0,,,0.0,0.0,0.0,0.0
﻿6140877,84829795,general,절제된벨기에반지,요즘 유행하는 스타일에 딱입니다! 원단은.많이 두터워서 한여름 입기는 어려울듯? 색감이나 제품 퀄은 굿굿!.,5.0,False,L,175.0,70.0,남성,2026-05-30 07:13:49,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 신축성: 강함,True,0,filluminate,하의,L,,2026,5,30,토,5,응답,조금 큼,화면과 비슷,매우 좋음,,,강함,,5.0,,4.0,,,1.0,1.0,0.0,0.0
﻿6140740,84785837,general,너그러운피사의상,"무난하고 귀여운 코튼 반바지입니다. 하비 체형인데 허리, 엉덩이, 허벅지 모두 아주 여유 있습니다. 소재가 도톰해서 아직은 좀 빳빳합니다.",5.0,False,M,172.0,62.0,여성,2026-05-28 08:18:02,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 거의 없음,False,0,filluminate,하의,M,,2026,5,28,목,5,응답,조금 큼,화면과 비슷,좋음,,,거의 없음,,4.0,,2.0,,,1.0,1.0,0.0,0.0
﻿987149,84866910,general,애틋한런던출근룩,가격대비 너무 좋아요 여름내내 잘 입을 것 같아요 ㅎ,5.0,False,블랙 · 2XL,180.0,83.0,남성,2026-05-31 22:18:07,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 두꺼움 / 신축성: 강함,False,0,jemut,상의,2XL,블랙,2026,5,31,일,5,응답,정사이즈,화면과 비슷,,,두꺼움,강함,,,,4.0,4.0,,0.0,0.0,0.0,0.0
987149,84835882,general,두오두오,동네에서 편하게 입고 다니는 용도로 재구매했습니다,5.0,False,차콜 · M,164.0,47.0,남성,2026-05-30 14:02:28,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 두꺼움 / 신축성: 거의 없음,False,0,jemut,상의,M,차콜,2026,5,30,토,5,응답,정사이즈,화면과 비슷,,,두꺼움,거의 없음,,,,2.0,4.0,,0.0,0.0,0.0,0.0
987149,84831744,general,별이왕,아이 오버핏으로 맞겠다 생각했는데... 커서 제가 입으니 완전 딱^^ 꼭 일부러 주문한 거 같네요. 아들 것도 한치수 내려서 주문해야겠어요,4.0,False,다크그레이 · XL,174.0,85.0,남성,2026-05-30 10:32:59,사이즈: 조금 큼 / 화면 대비 색감: 밝음 / 두께감: 적당함 / 신축성: 적당함,False,0,jemut,상의,XL,다크그레이,2026,5,30,토,4,응답,조금 큼,밝음,,,적당함,적당함,,,,3.0,3.0,,1.0,1.0,1.0,1.0
987149,84831718,general,별이왕,아이 오버핏으로 맞겠다 생각했는데... 커서 제가 입으니 완전 딱^^  꼭 일부러 주문한 거 같네요. 아들 것도 한치수 내려서 주문해야겠어요.,5.0,False,차콜 · XL,174.0,85.0,남성,2026-05-30 10:31:46,사이즈: 조금 큼 / 화면 대비 색감: 밝음 / 두께감: 두꺼움 / 신축성: 적당함,False,0,jemut,상의,XL,차콜,2026,5,30,토,5,응답,조금 큼,밝음,,,두꺼움,적당함,,,,3.0,4.0,,1.0,1.0,1.0,1.0
987149,84828714,general,심각한블루출근룩,블랙 차콜 2개 삿는데 두툼하니 각 잘 잡혀 좋습니다. 실측보고 사긴 했는데 사이즈는 생각보다 크네요. 그래도 이가격에 이퀄리티면 만족입니다.,5.0,False,블랙 · 2XL,178.0,85.0,남성,2026-05-30 01:49:58,사이즈: 많이 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,jemut,상의,2XL,블랙,2026,5,30,토,5,응답,많이 큼,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,2.0,2.0,0.0,0.0
987149,84828678,general,풍부한벨기에잠옷,두께가 적당하고 뒷부분 절개 패턴이 마음에 들었음. 목부분 마감이 아쉬웠지만 크게 신경 쓰이진 않음,5.0,False,크림 · XL,182.0,85.0,남성,2026-05-30 01:47:04,사이즈: 정사이즈 / 화면 대비 색감: 어두움 / 두께감: 두꺼움 / 신축성: 적당함,True,0,jemut,상의,XL,크림,2026,5,30,토,5,응답,정사이즈,어두움,,,두꺼움,적당함,,,,3.0,4.0,,0.0,0.0,-1.0,1.0
987149,84815910,general,남자의로망!,약간 두꺼워서 고급스럽습니다. 편하게 자주 입기 좋아요.  두꺼워서 조금 더워요. 땀 많이 날때 입으면 옷에 땀 자국이 잘 생겨요. 땀 냄새가 잘 안 빠질 때도 있어요. 목이 쉽게 늘어나긴 합니다. 가성비 좋게 한 철 입기 좋아요.,5.0,False,블랙 · L,170.0,73.0,남성,2026-05-29 14:58:18,사이즈: 조금 큼 / 화면 대비 색감: 밝음 / 두께감: 두꺼움 / 신축성: 강함,True,0,jemut,상의,L,블랙,2026,5,29,금,5,응답,조금 큼,밝음,,,두꺼움,강함,,,,4.0,4.0,,1.0,1.0,1.0,1.0
987149,84813611,general,장세출,박음잘도 깔끔하고 옷도 부들부들하니  좋네요오,5.0,False,블랙 · L,177.0,63.0,남성,2026-05-29 13:08:13,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 두꺼움 / 신축성: 적당함,True,0,jemut,상의,L,블랙,2026,5,29,금,5,응답,정사이즈,화면과 비슷,,,두꺼움,적당함,,,,3.0,4.0,,0.0,0.0,0.0,0.0
987149,84769236,general,293293,전체적인 핏이 좋아요 두꺼운편이라 한여름엔 힘들어요,5.0,False,화이트 · M,173.0,68.0,남성,2026-05-27 17:20:23,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,jemut,상의,M,화이트,2026,5,27,수,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
987149,84760702,general,전시안702,사이즈 크고 잘맞네요 기본티로 추천드리립니다,5.0,False,아이보리 · 2XL,170.0,86.0,남성,2026-05-27 07:53:21,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,jemut,상의,2XL,아이보리,2026,5,27,수,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
987149,84759639,general,홍업,컬러별로 다 구매하고싶어요 요즘 매일 입는 티셔츠,5.0,False,차콜 · XL,177.0,78.0,남성,2026-05-27 01:58:46,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 두꺼움 / 신축성: 적당함,False,0,jemut,상의,XL,차콜,2026,5,27,수,5,응답,조금 큼,화면과 비슷,,,두꺼움,적당함,,,,3.0,4.0,,1.0,1.0,0.0,0.0
987149,84759634,general,홍업,믿고 사는 티셔츠 원마일웨어로 최고! 쟁여놓고 입습니다,5.0,False,다크그레이 · XL,177.0,78.0,남성,2026-05-27 01:57:47,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 두꺼움 / 신축성: 적당함,False,0,jemut,상의,XL,다크그레이,2026,5,27,수,5,응답,조금 큼,화면과 비슷,,,두꺼움,적당함,,,,3.0,4.0,,1.0,1.0,0.0,0.0
987149,84748809,general,훌륭한칠레티셔츠,뭐 유튜브 보다가 오버핏 티셔츠로 괜찮은 브랜드 라고해서 사봤는데 딱 좋아하는 핏이에요,5.0,False,차콜 · L,177.0,70.0,남성,2026-05-26 16:31:49,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,jemut,상의,L,차콜,2026,5,26,화,5,응답,조금 큼,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,1.0,1.0,0.0,0.0
987149,84738942,general,코코팜마잇따,면 촉감이 너무 좋고 사이즈도 낙낙합니다 그리고 재질도 좋습니대,5.0,False,화이트 · L,181.0,78.0,남성,2026-05-26 02:21:24,사이즈: 조금 큼 / 화면 대비 색감: 밝음 / 두께감: 두꺼움 / 신축성: 강함,False,0,jemut,상의,L,화이트,2026,5,26,화,5,응답,조금 큼,밝음,,,두꺼움,강함,,,,4.0,4.0,,1.0,1.0,1.0,1.0
987149,84694996,style,WBBell,되게 폴리가 많이 들어간 느낌인데 저는 면 비율이 높은게 맞는가 같네요. 한번은 입겠지 했는데 언제 입을지..,2.0,False,블랙 · M,167.0,72.0,남성,2026-05-23 23:36:24,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,jemut,상의,M,블랙,2026,5,23,토,2,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
﻿850153,84694824,style,WBBell,애매하다고 생각했는데 정말 한번도 안입게 되네요.. 색상 문제도 있는거 같아요,2.0,False,다크네이비 · M,167.0,72.0,남성,2026-05-23 23:29:03,사이즈: 조금 작음 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,jemut,상의,M,다크네이비,2026,5,23,토,2,응답,조금 작음,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,-1.0,1.0,0.0,0.0
﻿552760,84831253,general,새빨갛게,"172 / 58 상의 105입는데, 세미오버로 잘 맞아요. 잘 입을게요",5.0,False,블랙 · S,172.0,58.0,남성,2026-05-30 10:02:19,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,jemut,상의,S,블랙,2026,5,30,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
552760,84789306,style,등촌동 꿀주먹,국밥템입니다 레이어이드는 이게 국룰 추천드려요,5.0,False,차콜 · S,173.0,73.0,남성,2026-05-28 11:43:56,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,jemut,상의,S,차콜,2026,5,28,목,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
﻿2085371,84867287,general,loveittt,제멋 후드나 기모 맨투맨도 너무 잘 입었어서 기본 쭈리 맨투맨도 주문했어요! 깔끔해서 만족합니다 :-),5.0,False,네이비 · XL(쭈리),183.0,80.0,남성,2026-05-31 22:34:35,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 퀄리티: 좋음,True,0,jemut,상의,XL,네이비 (쭈리),2026,5,31,일,5,응답,조금 큼,화면과 비슷,좋음,,적당함,,,4.0,,,3.0,,1.0,1.0,0.0,0.0
﻿1911516,84758166,general,yulody,출퇴근용으로 단정한 스타일의 빅사이즈 카라티를 찾고 있었는데 너무너무 마음에 들고 재질도 좋고 원단도 한여름에 입어도 괜찮을 것 같아요 너무 마음에 들어요 감사합니다,5.0,False,블랙 · 2XL,163.0,110.0,여성,2026-05-26 23:54:28,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 강함,False,0,jemut,상의,2XL,블랙,2026,5,26,화,5,응답,조금 큼,화면과 비슷,,,적당함,강함,,,,4.0,3.0,,1.0,1.0,0.0,0.0
﻿4987047,84867749,general,게으른오렌지양말,전에 구매했는데 디자인.  색상. 약간에 두께감이있어  스타일 연츌하기 좋아 아이가 또 주문해달라고해서 주문했네요. 다른 색상도 보고 있습니다.,5.0,False,브릭레드 · L,176.0,70.0,여성,2026-05-31 22:53:10,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 두꺼움 / 신축성: 적당함,False,0,jemut,상의,L,브릭레드,2026,5,31,일,5,응답,정사이즈,화면과 비슷,,,두꺼움,적당함,,,,3.0,4.0,,0.0,0.0,0.0,0.0
4987047,84848975,style,챙유리,가격도 저렴하고 원단도 좋은거같아요. 기본템으로 최고,5.0,False,블랙 · 2XL,168.0,80.0,남성,2026-05-31 00:50:18,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,jemut,상의,2XL,블랙,2026,5,31,일,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
4987047,84843106,general,너그러운전주로퍼,"군더더기 없는 깔끔한 블랙 컬러의 기본 티셔츠입니다. 원단이 탄탄하고 비침이 없어서 단품으로 입기에도 아주 좋습니다. 핏이 너무 붙지도, 과하게 크지도 않아서 딱 예쁜 데일리 핏이 나오네요. 세탁 후에도 색 빠짐이 적고 형태가 잘 유지되어 가성비 최고의 만족스러운 쇼핑이었습니다. 어떤 코디에나 무난하게 잘 어울리는 만능 아이템이라 깔별로 소장해도 좋을 것 같아요.",5.0,False,블랙 · L,173.0,60.0,남성,2026-05-30 20:04:35,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,jemut,상의,L,블랙,2026,5,30,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
4987047,84843195,style,너그러운전주로퍼,"깔끔한 화이트 컬러가 어떤 하의와도 잘 어울려 활용도가 매우 높습니다. 소재가 탄탄해서 자주 세탁해도 목 늘어남이나 변형이 거의 없고, 핏 자체가 자연스럽게 떨어져서 입었을 때 실루엣이 정말 예뻐요. 기본 아이템으로 더할 나위 없이 만족스럽고, 데일리로 입기에 부담 없는 깔끔한 디자인이라 어떤 스타일에도 잘 어울리는 화이트 티셔츠를 찾는 분들에게 강력하게 추천하고 싶습니다.",5.0,False,화이트 · L,173.0,60.0,남성,2026-05-30 20:02:45,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,jemut,상의,L,화이트,2026,5,30,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
4987047,84843166,style,너그러운전주로퍼,"군더더기 없는 깔끔한 블랙 컬러의 기본 티셔츠입니다. 원단이 탄탄하고 비침이 없어서 단품으로 입기에도 아주 좋습니다. 핏이 너무 붙지도, 과하게 크지도 않아서 딱 예쁜 데일리 핏이 나오네요. 세탁 후에도 색 빠짐이 적고 형태가 잘 유지되어 가성비 최고의 만족스러운 쇼핑이었습니다. 어떤 코디에나 무난하게 잘 어울리는 만능 아이템이라 깔별로 소장해도 좋을 것 같아요.",3.0,False,블랙 · L,173.0,60.0,남성,2026-05-30 20:01:00,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,jemut,상의,L,블랙,2026,5,30,토,3,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
4987047,84839715,general,희망찬회색카라티,소재가 짱짱해서 세탁해도 많이 줄지 않아 좋았어요,5.0,False,화이트 · L,174.0,60.0,남성,2026-05-30 17:07:17,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 두꺼움 / 신축성: 적당함,False,0,jemut,상의,L,화이트,2026,5,30,토,5,응답,정사이즈,화면과 비슷,,,두꺼움,적당함,,,,3.0,4.0,,0.0,0.0,0.0,0.0
4987047,84820829,general,고상한대치동코트,머슬핏이에요. 크롭된 기장감이 딱 좋아요. 재질도 부드러워요,5.0,False,다크그레이 · L,174.0,72.0,남성,2026-05-29 18:36:39,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,jemut,상의,L,다크그레이,2026,5,29,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
4987047,84819168,general,유익한주황스틸,크롭한 흰티가 필요하시다면 무난할거같습니다. 한여름에 살짝 더울지도?,5.0,False,화이트 · L,178.0,63.0,남성,2026-05-29 17:28:03,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,jemut,상의,L,화이트,2026,5,29,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
4987047,84815638,general,검정색니트,본인 사이즈보다 한 사이즈 크게 입으면 예쁩니다,5.0,False,올리브베이지 · XL,173.0,59.0,남성,2026-05-29 14:45:04,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,jemut,상의,XL,올리브베이지,2026,5,29,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
4987047,84814284,general,소프트한합정찢청,도톰해서 비침 걱정 없고 생각보다 핏이 예뻐서 좋아요,4.0,False,다크브라운 · M,164.0,55.0,여성,2026-05-29 13:44:35,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 두꺼움 / 신축성: 적당함,False,0,jemut,상의,M,다크브라운,2026,5,29,금,4,응답,정사이즈,화면과 비슷,,,두꺼움,적당함,,,,3.0,4.0,,0.0,0.0,0.0,0.0
4987047,84811615,style,김차리토,무지티 맛집을 이제서야 찾았습니다 키작은 어른들에게 덜 짧아보이게 해주네요,4.0,False,그레이 · L,170.0,70.0,남성,2026-05-29 11:07:12,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 두꺼움 / 신축성: 적당함,True,0,jemut,상의,L,그레이,2026,5,29,금,4,응답,정사이즈,화면과 비슷,,,두꺼움,적당함,,,,3.0,4.0,,0.0,0.0,0.0,0.0
4987047,84793705,general,라맹,기장도 딱 적당하고 좋은거 같아요! 173. 74입니다,5.0,False,블랙 · L,172.0,73.0,남성,2026-05-28 15:52:53,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,jemut,상의,L,블랙,2026,5,28,목,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
4987047,84790830,style,하하얏,이쁜색감때문에 입는데 더울수있는 두께감입니다,3.0,False,다크브라운 · L,167.0,65.0,남성,2026-05-28 13:21:06,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,jemut,상의,L,다크브라운,2026,5,28,목,3,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
4987047,84790810,style,하하얏,16수라서 두꺼운느낌입니다 한여름에 입기에 다소 무리가있을수도 있습니다,3.0,False,블랙 · L,173.0,75.0,남성,2026-05-28 13:20:05,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,jemut,상의,L,블랙,2026,5,28,목,3,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
4987047,84787221,general,현팝,배송도 빠르고 제품도 좋아요 디자인도 이쁘고 편해요,5.0,False,올리브베이지 · 2XL,183.0,86.0,남성,2026-05-28 09:50:52,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,jemut,상의,2XL,올리브베이지,2026,5,28,목,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
4987047,84787211,general,현팝,배송도 빠르고 제품도 좋아요 디자인도 이쁘고 편해요,5.0,False,블랙 · 2XL,183.0,86.0,남성,2026-05-28 09:50:25,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,jemut,상의,2XL,블랙,2026,5,28,목,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
4987047,84787202,general,현팝,배송도 빠르고 제품도 좋아요 디자인도 이쁘고 편해요,5.0,False,그레이 · 2XL,183.0,86.0,남성,2026-05-28 09:50:06,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,jemut,상의,2XL,그레이,2026,5,28,목,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
4987047,84777161,style,언짢은덕수궁구두,무난무난무난템을 가성비 좋게 구입한 것 같습니다~,5.0,False,화이트 · M,170.0,65.0,남성,2026-05-27 21:42:56,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,jemut,상의,M,화이트,2026,5,27,수,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
4987047,84763053,general,879456,옷이 두꺼워서 체형보완도 되고 크롭해서 좋습니다,5.0,False,화이트 · L,169.0,66.0,남성,2026-05-27 11:04:12,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,jemut,상의,L,화이트,2026,5,27,수,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
4987047,84763040,style,879456,옷이 두꺼워서 체형보완도 되고 크롭해서 좋습니다,5.0,False,화이트 · L,169.0,66.0,남성,2026-05-27 11:03:14,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,jemut,상의,L,화이트,2026,5,27,수,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
4987047,84762347,general,폐지줍기장인,평가 요소가 거의 없는 평범한 크롭 반팔티입니다.,4.0,False,화이트 · L,179.0,77.0,남성,2026-05-27 10:19:37,사이즈: 조금 작음 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 거의 없음,True,0,jemut,상의,L,화이트,2026,5,27,수,4,응답,조금 작음,화면과 비슷,,,적당함,거의 없음,,,,2.0,3.0,,-1.0,1.0,0.0,0.0
4987047,84734444,style,웅왕벌,가성비 최고입니다 !!기장도 적당하고 전투용으로 굳귣,5.0,False,그레이 · L,179.0,76.0,남성,2026-05-25 22:24:17,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,jemut,상의,L,그레이,2026,5,25,월,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
4987047,84733098,general,이중목적고폭탄,기본 스타일로 무난히 입고 좋은 티져츠입니다 잘 입겠습니다,5.0,False,화이트 · L,171.0,78.0,남성,2026-05-25 21:32:35,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,jemut,상의,L,화이트,2026,5,25,월,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
4987047,84726640,general,활발한시카고득템,옷이 이쁘네요. 잘 어울려요. 만족합니다. 배송도 빠르네요,5.0,False,화이트 · M,169.0,50.0,여성,2026-05-25 16:24:40,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,jemut,상의,M,화이트,2026,5,25,월,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
4987047,84722285,general,WASEONGGYU,무난하고 과하지 않아서 자주 입습니다. 감사합니다.,5.0,False,블랙 · L,173.0,45.0,남성,2026-05-25 12:42:01,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,jemut,상의,L,블랙,2026,5,25,월,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
4987047,84720830,general,noeyo,적당한 멜란지 그레이 컬러에 목도 바로 안늘어나고 팔 접어도 고정이 잘돼요. 골반 살짝 덮는 크롭기장이에요,5.0,False,브릭레드 · L,175.0,71.0,남성,2026-05-25 11:22:42,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,jemut,상의,L,브릭레드,2026,5,25,월,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
